,Price,BHK,beds,baths,balcony,covered-parking,Carpet Area,Developer,Project,Floor,Transaction type,Status,Lifts,Address,Furnishing,Flooring,Water Availability,Status of Electricity,Price_Updated,BHK_2
677,12000000,3,3,3,nan,nan,1550,Cooperative Group Housing Society,Brothers Apartment,7 (Out of 8 Floors),Resale,Ready to Move,0,"sector 55 Gurgaon, Indraprastha Extension, New Delhi - East, Delhi NCR",Semi-Furnished,,,,₹1.20 Cr,3 
678,22000000,2,2,2,4,1,900,Unity Group,Unity the Amaryllis,8 (Out of 12 Floors),Resale,Ready to Move,0,"Karol Bagh, New Delhi, Karol Bagh, New Delhi - Central, Delhi NCR",Unfurnished,"Ceramic Tiles, Marble",24 Hours Available,No/Rare Powercut,₹2.20 Cr,2 
679,10000000,2,2,2,1,1,720,Delhi Development Authority DDA,DDA C4 G Block,4 (Out of 4 Floors),New Property,Ready to Move,0,"c4f, Janakpuri, New Delhi - West, Delhi NCR",Unfurnished,"Wooden, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹1.0 Cr,2 
680,25000000,3,3,3,2,2,1278,,,1 (Out of 5 Floors),Resale,Ready to Move,0,"18 Srestha Vihar, Delhi., Indraprastha Extension, New Delhi - East, Delhi NCR",Semi-Furnished,"Wooden, Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹2.50 Cr,3 
681,3800000,2,2,2,1,1,575,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"House no 173 174 Rajpur Khurd Extension New Delhi, Rajpur Khurd Extension, New Delhi - South, Delhi NCR",Semi-Furnished,"Ceramic Tiles, Marble, Normal Tiles/Kotah Stone, Granite",24 Hours Available,No/Rare Powercut,₹38.0 Lac,2 
682,13500000,2,2,2,nan,nan,1000,,,Ground (Out of 3 Floors),Resale,Ready to Move,0,"l block, Kailash Colony, New Delhi - South, Delhi NCR",Unfurnished,,,,₹1.35 Cr,2 
683,6300000,2,2,2,nan,nan,750,,,Ground (Out of 4 Floors),Resale,Ready to Move,0,"Sector 25 Rohini, New Delhi - Rohini, Delhi NCR",Semi-Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹63.0 Lac,2 
684,29500000,3,3,3,2,nan,1150,,,1 (Out of 4 Floors),New Property,Ready to Move,0,"Chitranjan park., Chittaranjan Park Block E, New Delhi - South, Delhi NCR",Unfurnished,"Wooden, Marble",,,₹2.95 Cr,3 
685,15000000,2,2,2,2,nan,1200,,,1 (Out of 2 Floors),Resale,Ready to Move,0,"Janakpuri Block C1A Near C1A Market, Janakpuri Block C1A, New Delhi - West, Delhi NCR",Unfurnished,"Ceramic Tiles, Marble",24 Hours Available,No/Rare Powercut,₹1.50 Cr,2 
686,8000000,3,3,3,1,2,1700,,,1 (Out of 4 Floors),New Property,Ready to Move,0,"saket, Saket, New Delhi - South, Delhi NCR",Semi-Furnished,"Ceramic Tiles, Granite, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹80.0 Lac,3 
687,9000000,2,2,2,nan,nan,950,Delhi Development Authority DDA,DDA Pocket JK,2 (Out of 3 Floors),Resale,Ready to Move,0,"Dilshad Garden, New Delhi - East, Delhi NCR",Semi-Furnished,Normal Tiles/Kotah Stone,24 Hours Available,No/Rare Powercut,₹90.0 Lac,2 
688,145000000,3,3,3,2,nan,1650,,,Ground (Out of 4 Floors),Resale,Ready to Move,0,"Prithviraj Road New Delhi, Prithviraj Road, New Delhi - Central, Delhi NCR",Semi-Furnished,"Mosaic, Vitrified, Wooden, Ceramic Tiles, Marble, Normal Tiles/Kotah Stone, Granite, Marbonite",,,₹14.50 Cr,3 
689,16000000,2,2,2,2,1,1500,Delhi Development Authority DDA,DDA Flats Munirka,3 (Out of 3 Floors),Resale,Ready to Move,0,"Munirka, New Delhi, Munirka Vihar, New Delhi - South, Delhi NCR",Semi-Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹1.60 Cr,2 
690,75000000,3,3,4,3,nan,2000,,,2 (Out of 3 Floors),New Property,Ready to Move,0,"New Delhi, Defence Colony, New Delhi - South, Delhi NCR",Semi-Furnished,,,,₹7.50 Cr,3 
691,3000000,2,2,2,nan,nan,750,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"Shakti Enclave, Burari, New Delhi - North, Delhi NCR",Semi-Furnished,Granite,,,₹30.0 Lac,2 
692,18000000,3,3,3,1,2,1600,,,Ground (Out of 3 Floors),New Property,Ready to Move,0,"sarita vihar, Sarita Vihar Pocket A, New Delhi - South, Delhi NCR",Unfurnished,Ceramic Tiles,24 Hours Available,No/Rare Powercut,₹1.80 Cr,3 
